player,position,role,lineup_order,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,TEAM
LeBron James,SF,starter,3,Shot Chart Detail,41500405,290,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-52.0,242.0,1,0,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,274,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,17,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,269,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,4.0,16.0,1,1,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,267,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,24,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21.0,-119.0,178.0,1,1,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,247,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,21,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-1.0,38.0,1,0,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,240,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,52,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16.0,135.0,100.0,1,1,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,231,2544,LeBron James,1610612739,Cleveland Cavaliers,2,5,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-132.0,149.0,1,0,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,229,2544,LeBron James,1610612739,Cleveland Cavaliers,2,6,14,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,61.0,38.0,1,1,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,220,2544,LeBron James,1610612739,Cleveland Cavaliers,2,6,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-11.0,8.0,1,1,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,213,2544,LeBron James,1610612739,Cleveland Cavaliers,2,7,55,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,9.0,31.0,1,0,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,209,2544,LeBron James,1610612739,Cleveland Cavaliers,2,8,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-45.0,247.0,1,0,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,406,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,4,Made Shot,Fadeaway Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-173.0,178.0,1,1,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,370,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,11,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-14.0,16.0,1,1,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,344,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,7,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,330,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19.0,117.0,154.0,1,0,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,301,2544,LeBron James,1610612739,Cleveland Cavaliers,3,11,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-81.0,247.0,1,1,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,540,2544,LeBron James,1610612739,Cleveland Cavaliers,4,2,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,51.0,252.0,1,0,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,533,2544,LeBron James,1610612739,Cleveland Cavaliers,4,3,22,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9.0,0.0,90.0,1,1,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,517,2544,LeBron James,1610612739,Cleveland Cavaliers,4,4,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16.0,-52.0,154.0,1,0,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,502,2544,LeBron James,1610612739,Cleveland Cavaliers,4,6,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-171.0,205.0,1,0,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,490,2544,LeBron James,1610612739,Cleveland Cavaliers,4,7,50,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-71.0,23.0,1,0,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,484,2544,LeBron James,1610612739,Cleveland Cavaliers,4,8,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17.0,-25.0,174.0,1,0,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500405,465,2544,LeBron James,1610612739,Cleveland Cavaliers,4,10,26,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,2.0,159.0,1,1,20160613,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,95,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-173.0,193.0,1,0,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,89,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-4.0,-10.0,1,1,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,57,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,19,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,47,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,43,Made Shot,Turnaround Bank shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,27.0,18.0,1,1,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,36,2544,LeBron James,1610612739,Cleveland Cavaliers,1,8,51,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,285,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,3,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12.0,-120.0,36.0,1,0,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,245,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,9.0,0.0,1,1,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,215,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,17,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,20.0,56.0,1,0,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,205,2544,LeBron James,1610612739,Cleveland Cavaliers,2,5,19,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-42.0,47.0,1,0,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,184,2544,LeBron James,1610612739,Cleveland Cavaliers,2,6,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-232.0,139.0,1,1,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,405,2544,LeBron James,1610612739,Cleveland Cavaliers,3,0,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-135.0,213.0,1,0,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,388,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,173.0,170.0,1,0,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,386,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,192.0,154.0,1,1,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,372,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,40,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,370,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-1.0,-11.0,1,1,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,357,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,22,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-7.0,-21.0,1,0,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,299,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,55,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,293,2544,LeBron James,1610612739,Cleveland Cavaliers,3,11,19,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14.0,-140.0,26.0,1,0,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,525,2544,LeBron James,1610612739,Cleveland Cavaliers,4,2,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-186.0,170.0,1,1,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,475,2544,LeBron James,1610612739,Cleveland Cavaliers,4,5,53,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8.0,-52.0,72.0,1,1,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,461,2544,LeBron James,1610612739,Cleveland Cavaliers,4,7,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,1.0,-11.0,1,1,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,456,2544,LeBron James,1610612739,Cleveland Cavaliers,4,7,30,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20.0,6.0,200.0,1,1,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,454,2544,LeBron James,1610612739,Cleveland Cavaliers,4,8,22,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-7.0,-16.0,1,1,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,440,2544,LeBron James,1610612739,Cleveland Cavaliers,4,9,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,99.0,149.0,1,0,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,434,2544,LeBron James,1610612739,Cleveland Cavaliers,4,10,11,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,9.0,-10.0,1,0,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,432,2544,LeBron James,1610612739,Cleveland Cavaliers,4,10,33,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9.0,-52.0,77.0,1,1,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500406,422,2544,LeBron James,1610612739,Cleveland Cavaliers,4,11,14,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-9.0,-6.0,1,0,20160616,CLE,GSW,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,64,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,45,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-35.0,43.0,1,0,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,61,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,12,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,53,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-160.0,208.0,1,0,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,17,2544,LeBron James,1610612739,Cleveland Cavaliers,1,9,20,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12.0,-124.0,23.0,1,0,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,9,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-7.0,11.0,1,1,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,249,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,115.0,228.0,1,0,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,214,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,31,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-52.0,36.0,1,1,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,184,2544,LeBron James,1610612739,Cleveland Cavaliers,2,6,10,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,3.0,1,1,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,181,2544,LeBron James,1610612739,Cleveland Cavaliers,2,6,26,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,12.0,21.0,1,0,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,135,2544,LeBron James,1610612739,Cleveland Cavaliers,2,9,51,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-14.0,31.0,1,0,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,129,2544,LeBron James,1610612739,Cleveland Cavaliers,2,10,33,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-1.0,26.0,1,1,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,369,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,36,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12.0,-122.0,7.0,1,1,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,362,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17.0,-12.0,174.0,1,0,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,353,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,42,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-30.0,38.0,1,0,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,307,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30.0,-171.0,247.0,1,0,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,287,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-104.0,139.0,1,0,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,473,2544,LeBron James,1610612739,Cleveland Cavaliers,4,1,25,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,1.0,51.0,1,0,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,458,2544,LeBron James,1610612739,Cleveland Cavaliers,4,3,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-11.0,21.0,1,0,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,452,2544,LeBron James,1610612739,Cleveland Cavaliers,4,3,41,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12.0,-61.0,111.0,1,0,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,448,2544,LeBron James,1610612739,Cleveland Cavaliers,4,4,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21.0,-179.0,121.0,1,0,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,446,2544,LeBron James,1610612739,Cleveland Cavaliers,4,4,53,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-212.0,154.0,1,1,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,422,2544,LeBron James,1610612739,Cleveland Cavaliers,4,7,15,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-42.0,31.0,1,1,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,387,2544,LeBron James,1610612739,Cleveland Cavaliers,4,10,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-214.0,178.0,1,0,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41500407,384,2544,LeBron James,1610612739,Cleveland Cavaliers,4,11,34,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,6.0,52.0,1,1,20160619,GSW,CLE,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41600111,113,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-7.0,-6.0,1,1,20170415,CLE,IND,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41600111,97,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,33,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-7.0,-1.0,1,0,20170415,CLE,IND,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41600111,280,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-7.0,-1.0,1,1,20170415,CLE,IND,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41600111,190,2544,LeBron James,1610612739,Cleveland Cavaliers,2,6,30,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20170415,CLE,IND,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41600111,159,2544,LeBron James,1610612739,Cleveland Cavaliers,2,9,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,3.0,1,1,20170415,CLE,IND,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41600111,141,2544,LeBron James,1610612739,Cleveland Cavaliers,2,10,48,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-2.0,-1.0,1,1,20170415,CLE,IND,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41600111,383,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,11,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-16.0,-6.0,1,1,20170415,CLE,IND,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41600111,375,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,12,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-7.0,-5.0,1,1,20170415,CLE,IND,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41600111,359,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,43,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8.0,-53.0,72.0,1,0,20170415,CLE,IND,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41600111,346,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,5,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11.0,22.0,115.0,1,0,20170415,CLE,IND,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41600111,318,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-173.0,190.0,1,1,20170415,CLE,IND,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41600111,296,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,50,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-235.0,-6.0,1,1,20170415,CLE,IND,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41600111,290,2544,LeBron James,1610612739,Cleveland Cavaliers,3,11,16,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-50.0,61.0,1,1,20170415,CLE,IND,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41600111,527,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-199.0,156.0,1,0,20170415,CLE,IND,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41600111,493,2544,LeBron James,1610612739,Cleveland Cavaliers,4,3,4,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20170415,CLE,IND,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41600111,482,2544,LeBron James,1610612739,Cleveland Cavaliers,4,4,13,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-45.0,13.0,1,0,20170415,CLE,IND,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41600111,462,2544,LeBron James,1610612739,Cleveland Cavaliers,4,6,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,7.0,1,0,20170415,CLE,IND,Cavaliers
LeBron James,SF,starter,3,Shot Chart Detail,41600111,454,2544,LeBron James,1610612739,Cleveland Cavaliers,4,7,29,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-19.0,7.0,1,1,20170415,CLE,IND,Cavaliers
