GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0042400403,688,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,4,2,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-153,222,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,691,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,4,1,56,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,37,47,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,732,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,4,0,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-176,181,1,0,20250611,IND,OKC
Shot Chart Detail,0042400402,11,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,11,14,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,8,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,13,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,11,12,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,8,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,131,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,2,3,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22,-184,133,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,151,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,0,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-225,125,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,164,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,0,13,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-52,67,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,244,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,7,8,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,10,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,250,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,6,35,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-147,57,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,302,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,3,18,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,10,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,378,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,3,11,15,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,14,1,0,20250608,OKC,IND
Shot Chart Detail,0042400402,528,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,3,1,1,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,15,1,1,20250608,OKC,IND
Shot Chart Detail,0042400402,537,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,3,0,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-91,243,1,0,20250608,OKC,IND
Shot Chart Detail,0042400401,14,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,10,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,17,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,72,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,5,46,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-44,7,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,82,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,1,5,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,15,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,289,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,6,57,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-45,5,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,331,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,4,30,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,4,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,387,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,2,0,16,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,21,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,410,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,3,10,39,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,21,1,0,20250605,OKC,IND
Shot Chart Detail,0042400401,466,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,3,5,22,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,8,1,1,20250605,OKC,IND
Shot Chart Detail,0042400401,663,1631096,Chet Holmgren,1610612760,Oklahoma City Thunder,4,4,39,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,-5,1,0,20250605,OKC,IND
Shot Chart Detail,0042400407,8,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,11,29,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-96,22,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,37,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,8,11,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-44,36,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,84,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,4,55,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-10,20,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,142,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,0,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,13,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,177,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,10,45,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-113,249,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,187,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,10,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,21,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,285,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,5,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-186,178,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,379,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,11,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,96,226,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,399,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,9,20,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,0,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,413,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,8,44,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-53,21,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,427,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,7,16,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-225,84,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,439,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,5,49,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,0,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,495,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,2,2,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,-8,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,502,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,1,27,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-28,177,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,507,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,0,56,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-103,142,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,575,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,8,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-214,114,1,1,20250622,OKC,IND
Shot Chart Detail,0042400407,588,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,7,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,192,194,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,652,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,5,20,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,119,35,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,673,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,4,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-1,1,0,20250622,OKC,IND
Shot Chart Detail,0042400407,696,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,2,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,156,219,1,0,20250622,OKC,IND
Shot Chart Detail,0042400406,20,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,10,57,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,107,231,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,38,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,9,28,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-39,0,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,41,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,9,7,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-28,41,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,45,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,8,59,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,-5,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,55,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,7,37,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,88,229,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,99,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,4,36,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-127,26,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,204,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,9,29,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,8,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,310,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,3,50,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,55,236,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,322,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,3,21,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,17,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,338,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,1,46,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,44,109,1,1,20250619,IND,OKC
Shot Chart Detail,0042400406,381,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,9,51,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-169,199,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,513,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,3,7,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-54,47,1,0,20250619,IND,OKC
Shot Chart Detail,0042400406,521,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,2,35,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-4,162,1,0,20250619,IND,OKC
Shot Chart Detail,0042400405,29,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,9,49,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,11,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,37,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,8,52,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,13,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,43,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,8,25,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,7,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,47,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,8,5,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,115,237,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,81,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,6,7,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,34,175,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,132,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,3,38,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-36,32,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,144,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,2,42,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,116,36,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,149,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,2,4,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,45,31,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,248,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,7,26,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,11,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,252,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,7,14,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,20,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,313,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,3,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-179,174,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,317,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,3,10,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,15,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,436,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,9,4,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-2,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,451,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,8,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-107,239,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,509,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,5,33,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,6,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,540,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,3,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,-10,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,594,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,0,3,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-127,88,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,665,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,8,13,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,10,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,667,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,8,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,211,129,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,705,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,6,33,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,59,42,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,716,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,5,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,17,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,743,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,3,40,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-51,164,1,1,20250616,OKC,IND
Shot Chart Detail,0042400405,747,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,3,30,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-17,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,765,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,2,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,156,197,1,0,20250616,OKC,IND
Shot Chart Detail,0042400405,782,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,0,57,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,60,48,1,0,20250616,OKC,IND
Shot Chart Detail,0042400404,25,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,9,34,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,82,243,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,43,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,8,24,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-105,148,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,75,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,5,56,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,97,42,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,79,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,5,36,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,15,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,122,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,3,21,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,11,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,124,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,3,17,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-39,5,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,338,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,1,53,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,16,32,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,359,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,0,13,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-48,155,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,383,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,11,2,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,9,62,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,392,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,10,7,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-16,99,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,396,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,9,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-159,211,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,484,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,2,49,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-4,123,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,498,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,2,24,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,67,281,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,544,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,0,3,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-88,107,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,619,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,7,21,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-33,16,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,647,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,5,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,18,1,1,20250613,IND,OKC
Shot Chart Detail,0042400404,649,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,4,43,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-4,164,1,0,20250613,IND,OKC
Shot Chart Detail,0042400404,697,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,4,1,30,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-99,152,1,0,20250613,IND,OKC
Shot Chart Detail,0042400403,25,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,10,42,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,25,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,27,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,10,15,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-48,79,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,90,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,1,4,59,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-61,87,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,226,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,10,5,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-150,90,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,242,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,9,5,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,97,166,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,336,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,2,3,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,24,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,414,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,11,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,28,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,418,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,11,1,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,37,170,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,426,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,10,8,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-34,83,1,1,20250611,IND,OKC
Shot Chart Detail,0042400403,472,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,5,53,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-125,111,1,0,20250611,IND,OKC
Shot Chart Detail,0042400403,483,1631114,Jalen Williams,1610612760,Oklahoma City Thunder,3,5,26,Missed Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,13,1,0,20250611,IND,OKC
